policy,knowledge,objective,min_gain_sec,max_count_imbalance,p50,p95,p99,ttft_p50,ttft_p95,ttft_p99,tokens_per_sec,mean_gpu_busy,mean_slot_occupancy,pending_p95,waiting_p95,waiting_fraction,assignments,max_pending,overrides,seed
guarded_completion_helix,helix,completion,0.0,2,9.27075613162419,35.91136941672595,43.49400947435673,0.09125308731606019,8.790927400223019,12.570682329587541,724.3068503153895,0.9508569821795229,0.5580969688357453,82.0,34.0,0.7933333333333333,"[148, 152]","[48, 48]",114,0
guarded_completion_oracle,oracle,completion,0.0,2,9.258060216037968,35.84494293976297,43.41499450592447,0.09386739255534948,8.780259291217268,12.508007973526738,730.7205584601918,0.9628062684644867,0.561178409562945,82.05000000000001,34.05000000000001,0.8,"[148, 152]","[49, 48]",113,0
guarded_completion_helix,helix,completion,0.25,2,9.433298524468885,35.71564967085363,43.95402583557106,0.09782988728312425,8.782005979987488,13.366587107255738,725.8147406217041,0.9396415046615862,0.5577591155340611,84.05000000000001,36.05000000000001,0.79,"[157, 143]","[50, 49]",107,0
guarded_completion_oracle,oracle,completion,0.25,2,9.25941030427396,36.42810176346246,43.643000980868024,0.08748375157048116,8.68206088730474,12.767840279146263,730.725442502001,0.963110487031703,0.5621162315582056,82.05000000000001,34.05000000000001,0.7866666666666666,"[150, 150]","[50, 47]",74,0
guarded_completion_helix,helix,completion,0.75,2,9.280819301024188,35.81918141020679,44.78201226285035,0.08967679821520669,9.109211910506097,12.360194128650035,705.3327953994303,0.9269869191240998,0.5453491730890536,82.05000000000001,34.05000000000001,0.79,"[154, 146]","[47, 50]",48,0
guarded_completion_oracle,oracle,completion,0.75,2,9.255634579223218,35.75373650454674,43.704798739457004,0.09685790180317255,8.724165299132014,12.546328257366936,727.5996658390352,0.9556976189810813,0.5598654469381038,82.05000000000001,34.05000000000001,0.7833333333333333,"[151, 149]","[48, 49]",25,0
round_robin,prior,completion,0.0,1000000000,22.43695499855562,48.561465943554644,54.63071797507725,8.798965426895709,22.217034087532483,23.740261924727875,905.6333722381538,0.9719899033697019,0.7409378673327109,123.0,75.0,0.8866666666666667,"[150, 150]","[64, 70]",0,1
queue_size,prior,completion,0.0,1000000000,22.514883901799664,47.018917418333075,55.33105500488848,8.85789379291988,21.292174745967444,23.784187164940086,897.3286356928372,0.9628611956793197,0.7312404177169947,124.0,76.0,0.8866666666666667,"[154, 146]","[68, 67]",0,1
least_work,oracle,completion,0.0,1000000000,22.30374206340587,47.23158366167316,55.40879629835058,9.157564288103057,21.52755151022878,23.449313870627073,923.3431595939464,0.9899268497550322,0.7528513557758112,125.0,77.0,0.8933333333333333,"[154, 146]","[68, 68]",148,1
completion_oracle,oracle,completion,0.0,1000000000,22.27649972905443,48.35615722976441,54.99492835122069,8.93229843829895,21.976752367133724,22.822665231540583,922.7970951065269,0.989023042275265,0.7510905510227694,125.0,77.0,0.9,"[153, 147]","[67, 64]",116,1
ttft_oracle,oracle,ttft,0.0,1000000000,22.82259635011936,48.80539245904982,55.60169509095118,8.868391658121752,22.092631423777306,22.875441046548566,909.919611618248,0.9671409356232491,0.7471384120542846,124.05000000000001,76.05000000000001,0.8966666666666666,"[149, 151]","[66, 67]",136,1
completion_helix,helix,completion,0.0,1000000000,22.377759424582237,48.01746616613453,55.426136299047414,8.753948019423856,21.81326766593691,22.734682439960153,923.7306051380504,0.9868239613179843,0.75286532178122,124.0,76.0,0.8933333333333333,"[153, 147]","[67, 67]",125,1
ttft_helix,helix,ttft,0.0,1000000000,22.661234671493137,48.51799138785416,54.003699340961916,8.119497949425483,22.733053458720132,24.851405940113118,912.0631833404544,0.9639574881623897,0.7487225307573142,122.05000000000001,74.05000000000001,0.8966666666666666,"[153, 147]","[66, 68]",140,1
guarded_ttft_helix,helix,ttft,0.0,0,22.22686061815279,49.33099501076407,55.298580482898856,8.74633716119852,21.432956185927107,23.6943024005299,904.5149059261328,0.9691987638973525,0.7389320004402894,125.0,77.0,0.8933333333333333,"[151, 149]","[66, 67]",73,1
guarded_ttft_oracle,oracle,ttft,0.0,0,22.718964930364113,48.114468971681106,54.66503615533312,8.765339013023299,20.98726882873529,25.101487540023136,916.5857476931077,0.9764038886595069,0.7485377926462236,124.0,76.0,0.8933333333333333,"[155, 145]","[66, 65]",60,1
guarded_ttft_helix,helix,ttft,0.25,0,22.30857598236948,48.72997854411674,55.67380678043236,8.80309349197146,20.725825327302687,26.055862967408427,891.9682908000543,0.9583281294422394,0.7296209090164977,124.0,76.0,0.8866666666666667,"[155, 145]","[67, 67]",30,1
guarded_ttft_oracle,oracle,ttft,0.25,0,22.464515121905645,48.99058560043495,55.11382611533247,8.865974769233073,21.205235837091823,23.61770217182861,909.1485065189701,0.9742862412713804,0.7419947484432776,124.05000000000001,76.05000000000001,0.8866666666666667,"[153, 147]","[66, 67]",30,1
